MainVertexSeq,VertexID,X,Y,Z,VertexDepth,MeshScalar
166,22519,-21.6162,12.3796,91.2323,1,1
166,22526,-21.9832,13.4502,91.304,1,1
166,22535,-21.2404,13.9213,91.5781,1,1
166,22536,-20.4002,13.8865,91.7913,1,1
166,22529,-19.2665,12.8359,91.9553,2,1
166,22530,-18.6668,12.4415,92.0514,1,1
166,22537,-19.4569,13.6486,91.9992,1,1
166,23111,-18.5194,13.4123,92.1879,1,1
167,22536,-20.4002,13.8865,91.7913,0,1
167,22536,-20.4002,13.8865,91.7913,3,1
167,22528,-20.0947,12.8422,91.743,2,1
167,22521,-20.212,11.9056,91.5797,1,1
167,22520,-20.8081,12.3236,91.4733,1,1
167,22527,-21.0374,13.125,91.5253,1,1
167,22529,-19.2665,12.8359,91.9553,1,1
167,22522,-19.3884,11.8839,91.7979,1,1
167,22537,-19.4569,13.6486,91.9992,1,1
167,22535,-21.2404,13.9213,91.5781,2,1
167,22526,-21.9832,13.4502,91.304,1,1
167,22534,-21.8217,14.3635,91.4828,1,1
167,22542,-21.0121,14.8355,91.7348,1,1
167,22543,-20.204,14.8449,91.9367,2,1
167,22544,-19.6361,14.4477,92.0376,1,1
167,22551,-20.317,15.6827,91.967,1,1
167,23127,-19.4178,15.4052,92.1553,1,1
168,22543,-20.204,14.8449,91.9367,0,1
168,22543,-20.204,14.8449,91.9367,3,1
168,22536,-20.4002,13.8865,91.7913,2,1
168,22528,-20.0947,12.8422,91.743,1,1
168,22527,-21.0374,13.125,91.5253,1,1
168,22535,-21.2404,13.9213,91.5781,1,1
168,22537,-19.4569,13.6486,91.9992,1,1
168,22544,-19.6361,14.4477,92.0376,1,1
168,22542,-21.0121,14.8355,91.7348,1,1
168,22551,-20.317,15.6827,91.967,2,1
168,22550,-21.151,15.8568,91.7784,1,1
168,22560,-20.4253,16.6379,91.9837,1,1
168,23137,-19.5888,16.4327,92.1649,1,1
168,23127,-19.4178,15.4052,92.1553,1,1
169,22551,-20.317,15.6827,91.967,0,1
169,22551,-20.317,15.6827,91.967,3,1
169,22542,-21.0121,14.8355,91.7348,2,1
169,22535,-21.2404,13.9213,91.5781,1,1
169,22534,-21.8217,14.3635,91.4828,1,1
169,22541,-21.8772,15.1796,91.5577,1,1
169,22543,-20.204,14.8449,91.9367,1,1
169,22536,-20.4002,13.8865,91.7913,1,1
169,22550,-21.151,15.8568,91.7784,1,1
169,22560,-20.4253,16.6379,91.9837,2,1
169,22559,-21.2402,16.8438,91.8016,1,1
169,22568,-20.4856,17.6137,91.9879,1,1
169,23146,-19.6602,17.4234,92.17,1,1
169,23137,-19.5888,16.4327,92.1649,1,1
169,23127,-19.4178,15.4052,92.1553,2,1
169,22544,-19.6361,14.4477,92.0376,1,1
169,23120,-18.7709,14.5032,92.2286,1,1
169,23128,-18.5842,15.4884,92.3298,1,1
169,23138,-18.7523,16.328,92.3293,1,1
170,22560,-20.4253,16.6379,91.9837,0,1
170,22560,-20.4253,16.6379,91.9837,3,1
170,22550,-21.151,15.8568,91.7784,2,1
170,22542,-21.0121,14.8355,91.7348,1,1
170,22541,-21.8772,15.1796,91.5577,1,1
170,22549,-21.9496,16.1194,91.6147,1,1
170,22551,-20.317,15.6827,91.967,1,1
170,22559,-21.2402,16.8438,91.8016,1,1
170,22568,-20.4856,17.6137,91.9879,2,1
170,22567,-21.3031,17.8148,91.8031,1,1
170,22577,-20.5117,18.581,91.9765,1,1
170,23156,-19.6837,18.4012,92.1639,1,1
170,23146,-19.6602,17.4234,92.17,1,1
170,23137,-19.5888,16.4327,92.1649,2,1
170,23127,-19.4178,15.4052,92.1553,1,1
170,23138,-18.7523,16.328,92.3293,1,1
170,23147,-18.828,17.2752,92.3328,1,1
171,22568,-20.4856,17.6137,91.9879,0,1
171,22568,-20.4856,17.6137,91.9879,3,1
171,22559,-21.2402,16.8438,91.8016,2,1
171,22550,-21.151,15.8568,91.7784,1,1
171,22549,-21.9496,16.1194,91.6147,1,1
171,22558,-22.0502,17.0514,91.6348,1,1
171,22560,-20.4253,16.6379,91.9837,1,1
171,22567,-21.3031,17.8148,91.8031,1,1
171,22577,-20.5117,18.581,91.9765,2,1
171,22576,-21.327,18.7941,91.7867,1,1
171,22587,-20.5026,19.5338,91.9466,1,1
171,23190,-19.6741,19.3569,92.1429,1,1
171,23156,-19.6837,18.4012,92.1639,1,1
171,23146,-19.6602,17.4234,92.17,2,1
171,23137,-19.5888,16.4327,92.1649,1,1
171,23147,-18.828,17.2752,92.3328,1,1
171,23157,-18.851,18.251,92.329,1,1
172,22577,-20.5117,18.581,91.9765,0,1
172,22577,-20.5117,18.581,91.9765,3,1
172,22567,-21.3031,17.8148,91.8031,2,1
172,22559,-21.2402,16.8438,91.8016,1,1
172,22558,-22.0502,17.0514,91.6348,1,1
172,22566,-22.1124,18.0109,91.6367,1,1
172,22568,-20.4856,17.6137,91.9879,1,1
172,22576,-21.327,18.7941,91.7867,1,1
172,22587,-20.5026,19.5338,91.9466,2,1
172,22586,-21.2929,19.8096,91.7487,1,1
172,22611,-20.4435,20.4532,91.896,1,1
172,23217,-19.6307,20.2742,92.1015,1,1
172,23190,-19.6741,19.3569,92.1429,1,1
172,23156,-19.6837,18.4012,92.1639,2,1
172,23146,-19.6602,17.4234,92.17,1,1
172,23157,-18.851,18.251,92.329,1,1
172,23191,-18.8379,19.2269,92.3134,1,1
173,22587,-20.5026,19.5338,91.9466,0,1
173,22587,-20.5026,19.5338,91.9466,3,1
173,22576,-21.327,18.7941,91.7867,2,1
173,22567,-21.3031,17.8148,91.8031,1,1
173,22566,-22.1124,18.0109,91.6367,1,1
173,22575,-22.1297,18.9904,91.6188,1,1
173,22577,-20.5117,18.581,91.9765,1,1
173,22586,-21.2929,19.8096,91.7487,1,1
173,22611,-20.4435,20.4532,91.896,2,1
173,22610,-21.1181,20.9531,91.6865,1,1
173,22640,-20.2561,21.2692,91.8476,1,1
173,23233,-19.5448,21.1186,92.0387,1,1
173,23217,-19.6307,20.2742,92.1015,1,1
173,23190,-19.6741,19.3569,92.1429,2,1
173,23156,-19.6837,18.4012,92.1639,1,1
173,23191,-18.8379,19.2269,92.3134,1,1
173,23218,-18.7962,20.1847,92.279,1,1
174,22611,-20.4435,20.4532,91.896,0,1
174,22611,-20.4435,20.4532,91.896,3,1
174,22586,-21.2929,19.8096,91.7487,2,1
174,22576,-21.327,18.7941,91.7867,1,1
174,22575,-22.1297,18.9904,91.6188,1,1
174,22585,-22.0658,20.0194,91.5827,1,1
174,22587,-20.5026,19.5338,91.9466,1,1
174,22610,-21.1181,20.9531,91.6865,1,1
174,22640,-20.2561,21.2692,91.8476,2,1
174,22641,-20.1964,22.1253,91.724,1,1
174,22642,-19.6032,21.7803,91.931,1,1
174,23233,-19.5448,21.1186,92.0387,1,1
174,23217,-19.6307,20.2742,92.1015,2,1
174,23190,-19.6741,19.3569,92.1429,1,1
174,23218,-18.7962,20.1847,92.279,1,1
174,23234,-18.732,21.1157,92.2143,1,1
175,22640,-20.2561,21.2692,91.8476,0,1
175,22640,-20.2561,21.2692,91.8476,3,1
175,22610,-21.1181,20.9531,91.6865,2,1
175,22586,-21.2929,19.8096,91.7487,1,1
175,22585,-22.0658,20.0194,91.5827,1,1
175,22609,-22.0012,21.0275,91.5152,1,1
175,22611,-20.4435,20.4532,91.896,1,1
175,22639,-21.0864,22.0021,91.5646,1,1
175,22641,-20.1964,22.1253,91.724,1,1
175,22642,-19.6032,21.7803,91.931,2,1
175,22662,-19.3142,22.4043,91.8852,1,1
175,23233,-19.5448,21.1186,92.0387,1,1
175,23243,-18.7204,21.9978,92.0971,1,1
176,22641,-20.1964,22.1253,91.724,0,1
176,22641,-20.1964,22.1253,91.724,3,1
176,22640,-20.2561,21.2692,91.8476,2,1
176,22610,-21.1181,20.9531,91.6865,1,1
176,22611,-20.4435,20.4532,91.896,1,1
176,22642,-19.6032,21.7803,91.931,1,1
176,23233,-19.5448,21.1186,92.0387,1,1
176,22639,-21.0864,22.0021,91.5646,2,1
176,22609,-22.0012,21.0275,91.5152,1,1
176,22638,-21.9554,22.0011,91.4158,1,1
176,22660,-21.027,22.9708,91.4354,1,1
176,22661,-20.1338,23.0568,91.5773,1,1
176,22662,-19.3142,22.4043,91.8852,2,1
176,22663,-19.2144,23.2017,91.7399,1,1
176,22664,-18.6603,22.7727,91.9674,1,1
176,23243,-18.7204,21.9978,92.0971,1,1
177,22661,-20.1338,23.0568,91.5773,0,1
177,22661,-20.1338,23.0568,91.5773,3,1
177,22641,-20.1964,22.1253,91.724,2,1
177,22640,-20.2561,21.2692,91.8476,1,1
177,22610,-21.1181,20.9531,91.6865,1,1
177,22639,-21.0864,22.0021,91.5646,1,1
177,22642,-19.6032,21.7803,91.931,1,1
177,22662,-19.3142,22.4043,91.8852,1,1
177,22663,-19.2144,23.2017,91.7399,1,1
177,22660,-21.027,22.9708,91.4354,2,1
177,22638,-21.9554,22.0011,91.4158,1,1
177,22659,-21.8969,22.942,91.2861,1,1
177,22675,-20.9706,23.8837,91.2817,1,1
177,22676,-20.0698,23.9663,91.423,1,1
177,22677,-19.1499,24.0871,91.5653,2,1
177,22679,-18.2221,24.2152,91.7346,1,1
177,22692,-19.098,24.9673,91.3778,1,1
177,22693,-18.1586,25.085,91.5329,1,1
178,22676,-20.0698,23.9663,91.423,0,1
178,22676,-20.0698,23.9663,91.423,3,1
178,22661,-20.1338,23.0568,91.5773,2,1
178,22641,-20.1964,22.1253,91.724,1,1
178,22639,-21.0864,22.0021,91.5646,1,1
178,22660,-21.027,22.9708,91.4354,1,1
178,22663,-19.2144,23.2017,91.7399,1,1
178,22677,-19.1499,24.0871,91.5653,1,1
178,22675,-20.9706,23.8837,91.2817,2,1
178,22659,-21.8969,22.942,91.2861,1,1
178,22674,-21.8419,23.8396,91.1125,1,1
178,22690,-20.9269,24.745,91.0852,1,1
178,22691,-20.0277,24.827,91.2437,1,1
178,22692,-19.098,24.9673,91.3778,2,1
178,22693,-18.1586,25.085,91.5329,1,1
178,22704,-19.1073,25.8227,91.1449,1,1
178,22705,-18.1232,25.9243,91.3143,1,1
179,22691,-20.0277,24.827,91.2437,0,1
179,22691,-20.0277,24.827,91.2437,3,1
179,22676,-20.0698,23.9663,91.423,2,1
179,22661,-20.1338,23.0568,91.5773,1,1
179,22660,-21.027,22.9708,91.4354,1,1
179,22675,-20.9706,23.8837,91.2817,1,1
179,22677,-19.1499,24.0871,91.5653,1,1
179,22692,-19.098,24.9673,91.3778,1,1
179,22690,-20.9269,24.745,91.0852,2,1
179,22674,-21.8419,23.8396,91.1125,1,1
179,22075,-21.7048,24.6531,90.9237,1,1
179,22088,-21.3592,25.2716,90.8084,1,1
179,22090,-20.7436,25.5706,90.8701,1,1
179,22703,-20.0525,25.582,91.0276,1,1
179,22704,-19.1073,25.8227,91.1449,2,1
179,22705,-18.1232,25.9243,91.3143,1,1
179,22107,-19.5411,26.446,90.8292,1,1
179,22109,-18.8204,26.6864,90.9101,1,1
179,22711,-18.1221,26.6717,91.0731,1,1
180,22703,-20.0525,25.582,91.0276,0,1
180,22703,-20.0525,25.582,91.0276,3,1
180,22690,-20.9269,24.745,91.0852,2,1
180,22674,-21.8419,23.8396,91.1125,1,1
180,22075,-21.7048,24.6531,90.9237,1,1
180,22675,-20.9706,23.8837,91.2817,1,1
180,22691,-20.0277,24.827,91.2437,1,1
180,22088,-21.3592,25.2716,90.8084,1,1
180,22090,-20.7436,25.5706,90.8701,1,1
180,22704,-19.1073,25.8227,91.1449,2,1
180,22692,-19.098,24.9673,91.3778,1,1
180,22705,-18.1232,25.9243,91.3143,1,1
180,22107,-19.5411,26.446,90.8292,1,1
180,22109,-18.8204,26.6864,90.9101,1,1
180,22711,-18.1221,26.6717,91.0731,1,1
180,22105,-20.2936,26.1889,90.7468,2,1
180,22089,-21.1429,26.0605,90.5469,1,1
180,22106,-20.0226,26.9625,90.4665,1,1
